RoomName,XCoord,YCoord,Path,Display
1401,20.9473,80.8594,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1405,7.2266,82.2754,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1408,14.0137,82.5195,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1402,18.7988,84.7656,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1404,11.4258,86.8652,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
C1000B,24.6094,86.1816,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1403,15.7227,90.1855,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
C1000A,48.6816,68.5059,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1003B,74.1211,75.0488,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1003A,78.7598,79.834,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
M1501A,55.5664,82.5684,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
T1502,37.4023,86.5234,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1501,47.3633,88.5254,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
